       1616.18   3.52806e-11
       1617.65   3.53370e-11
       1619.13   3.52492e-11
       1620.58   3.52264e-11
       1622.05   3.58714e-11
       1623.53   3.58280e-11
       1625.03   3.49836e-11
       1626.48   3.45290e-11
       1627.95   3.49541e-11
       1629.43   3.46192e-11
       1630.88   3.38560e-11
       1632.35   3.49225e-11
       1633.83   3.54479e-11
       1635.28   3.51724e-11
       1636.75   3.36761e-11
       1638.23   3.06055e-11
       1639.70   2.70664e-11
       1641.18   2.79634e-11
       1642.65   3.12021e-11
       1644.13   3.34445e-11
       1645.58   3.49627e-11
       1647.05   3.58090e-11
       1648.53   3.58788e-11
       1649.98   3.58323e-11
       1651.45   3.50067e-11
       1652.93   3.42310e-11
       1654.43   3.47677e-11
       1655.88   3.38177e-11
       1657.35   3.33852e-11
       1658.83   3.38610e-11
       1660.28   3.43817e-11
       1661.75   3.44823e-11
       1663.23   3.44950e-11
       1664.70   3.48391e-11
       1666.18   3.53192e-11
       1667.65   3.48495e-11
       1669.13   3.41827e-11
       1670.58   3.27152e-11
       1672.05   3.24184e-11
       1673.53   3.35357e-11
       1675.00   3.48373e-11
       1676.48   3.47471e-11
       1677.95   3.60496e-11
       1679.43   3.59707e-11
       1680.88   3.47741e-11
       1682.35   3.51513e-11
       1683.83   3.55240e-11
       1685.33   3.48886e-11
       1686.78   3.32905e-11
       1688.25   3.35054e-11
       1689.73   3.39529e-11
       1691.18   3.43714e-11
       1692.65   3.46043e-11
       1694.15   3.35076e-11
       1695.63   3.28505e-11
       1697.08   3.24134e-11
       1698.55   3.14043e-11
       1700.03   3.13714e-11
       1701.50   3.18775e-11
       1702.98   3.24964e-11
       1704.45   3.24467e-11
       1705.93   3.26529e-11
       1707.38   3.23935e-11
       1708.85   3.26920e-11
       1710.33   3.23442e-11
       1711.83   3.20099e-11
       1713.28   3.20221e-11
       1714.75   3.16982e-11
       1716.23   2.97452e-11
       1717.70   2.56929e-11
       1719.18   2.63827e-11
       1720.65   2.89364e-11
       1722.13   2.93569e-11
       1723.58   2.96264e-11
       1725.05   3.00093e-11
       1726.55   3.05650e-11
       1728.03   3.07796e-11
       1729.48   2.97848e-11
       1730.95   2.99053e-11
       1732.43   3.09946e-11
       1733.93   3.16776e-11
       1735.38   3.16632e-11
       1736.85   3.14383e-11
       1738.33   3.11231e-11
       1739.80   3.09197e-11
       1741.28   3.07238e-11
       1742.75   3.11758e-11
       1744.23   3.17232e-11
       1745.68   3.12240e-11
       1747.15   3.00236e-11
       1748.65   3.03029e-11
       1750.13   3.00179e-11
       1751.58   2.90905e-11
       1753.05   3.05045e-11
       1754.55   3.06086e-11
       1756.03   3.04955e-11
       1757.48   3.04724e-11
       1758.95   3.03007e-11
       1760.43   2.98922e-11
       1761.93   2.98647e-11
       1763.38   3.00722e-11
       1764.85   2.95926e-11
       1766.33   2.94583e-11
       1767.80   2.95973e-11
       1769.28   3.00718e-11
       1770.75   2.99443e-11
       1772.23   3.02322e-11
       1773.68   3.00619e-11
       1775.18   2.99163e-11
       1776.65   2.96157e-11
       1778.13   2.98818e-11
       1779.58   2.95753e-11
       1781.08   2.94895e-11
       1782.55   2.92100e-11
       1784.03   2.91719e-11
       1785.27   2.89390e-11
       1786.64   2.91640e-11
       1788.01   2.91790e-11
       1789.39   2.89680e-11
       1790.76   2.85860e-11
       1792.13   2.83280e-11
       1793.50   2.83870e-11
       1794.88   2.83560e-11
       1796.25   2.82000e-11
       1797.62   2.81120e-11
       1798.99   2.80040e-11
       1800.36   2.80110e-11
       1801.74   2.76590e-11
       1803.11   2.73590e-11
       1804.48   2.71180e-11
       1805.85   2.71060e-11
       1807.23   2.71000e-11
       1808.60   2.69060e-11
       1809.97   2.70660e-11
       1811.34   2.70910e-11
       1812.72   2.72490e-11
       1814.09   2.73890e-11
       1815.46   2.75750e-11
       1816.83   2.74640e-11
       1818.21   2.71670e-11
       1819.58   2.72110e-11
       1820.95   2.73160e-11
       1822.32   2.71160e-11
       1823.70   2.70850e-11
       1825.07   2.67740e-11
       1826.44   2.66350e-11
       1827.81   2.67860e-11
       1829.19   2.70010e-11
       1830.56   2.73130e-11
       1831.93   2.75080e-11
       1833.30   2.73620e-11
       1834.68   2.71410e-11
       1836.05   2.68780e-11
       1837.42   2.64510e-11
       1838.79   2.61840e-11
       1840.17   2.60920e-11
       1841.54   2.60100e-11
       1842.91   2.59270e-11
       1844.28   2.55420e-11
       1845.66   2.52510e-11
       1847.03   2.57500e-11
       1848.40   2.58460e-11
       1849.78   2.55650e-11
       1851.15   2.54180e-11
       1852.52   2.53140e-11
       1853.89   2.53370e-11
       1855.27   2.55590e-11
       1856.64   2.55340e-11
       1858.01   2.54840e-11
       1859.39   2.54010e-11
       1860.76   2.50510e-11
       1862.13   2.51820e-11
       1863.50   2.55460e-11
       1864.88   2.58840e-11
       1866.25   2.58840e-11
       1867.62   2.54930e-11
       1869.00   2.52950e-11
       1870.37   2.54100e-11
       1871.74   2.50880e-11
       1873.11   2.48740e-11
       1874.49   2.47820e-11
       1875.86   2.50780e-11
       1877.23   2.53620e-11
       1878.61   2.52890e-11
       1879.98   2.51530e-11
       1881.35   2.49640e-11
       1882.72   2.42640e-11
       1884.10   2.37550e-11
       1885.47   2.42130e-11
       1886.84   2.45910e-11
       1888.22   2.49200e-11
       1889.59   2.48650e-11
       1890.96   2.48740e-11
       1892.34   2.49100e-11
       1893.71   2.47720e-11
       1895.08   2.46930e-11
       1896.45   2.43980e-11
       1897.83   2.44280e-11
       1899.20   2.42720e-11
       1900.57   2.44560e-11
       1901.95   2.43540e-11
       1903.32   2.42690e-11
       1904.69   2.39630e-11
       1906.07   2.36640e-11
       1907.44   2.35130e-11
       1908.81   2.38000e-11
       1910.19   2.39520e-11
       1911.56   2.39980e-11
       1912.93   2.37730e-11
       1914.31   2.37540e-11
       1915.68   2.36980e-11
       1917.05   2.34310e-11
       1918.43   2.28360e-11
       1919.80   2.26670e-11
       1921.17   2.31580e-11
       1922.55   2.34200e-11
       1923.92   2.33160e-11
       1925.29   2.32680e-11
       1926.67   2.32470e-11
       1928.04   2.29560e-11
       1929.41   2.28030e-11
       1930.79   2.31030e-11
       1932.16   2.31150e-11
       1933.53   2.31760e-11
       1934.91   2.31190e-11
       1936.28   2.30410e-11
       1937.65   2.28850e-11
       1939.03   2.28900e-11
       1940.40   2.29830e-11
       1941.77   2.30580e-11
       1943.15   2.25970e-11
       1944.52   2.22170e-11
       1945.89   2.21320e-11
       1947.27   2.22800e-11
       1948.64   2.24500e-11
       1950.01   2.23810e-11
       1951.39   2.23270e-11
       1952.76   2.22960e-11
       1954.13   2.20280e-11
       1955.51   2.20510e-11
       1956.88   2.20390e-11
       1958.25   2.19900e-11
       1959.63   2.20540e-11
       1961.00   2.19920e-11
       1962.37   2.19630e-11
       1963.75   2.19820e-11
       1965.12   2.17650e-11
       1966.49   2.16990e-11
       1967.87   2.17190e-11
